dir_id,inventory_number,name,n_submissions,lat,lon,pixels_per_meter,north_angle_deg,ppm_cv,entrance_std_px,flag,has_tif,has_tfw,has_georef
004207,T.B-14.05,Schron nad Dziurą Wyżnią,5,49.271564,19.943278,117.95,0.004,0.004,0.53,,True,False,False
004208,T.E-08.65,Ziobrowy Schron,5,49.238419,19.862219,236.73,0.01,0.001,2.89,,True,False,False
004226,T.C-05.08,Grotka przy Huciskach,5,49.257486,19.814467,117.88,0.0,0.005,0.48,,True,False,False
004246,T.E-11.67,Jaskinia Zapylna,5,49.240556,19.899444,237.18,0.001,0.001,1.78,,True,False,False
004266,T.C-05.07,"Schronisko w Międzyścianach ""nad II""",5,49.252939,19.820217,271.26,0.0,0.001,2.3,,True,False,False
004286,T.C-12.01,Dziura w Czarnej Turni I,5,49.262111,19.920583,118.24,-0.297,0.001,1.33,,True,False,False
004287,T.C-12.02,Dziura w Czarnej Turni II,5,49.261972,19.920333,118.5,0.043,0.001,0.6,,True,False,False
004288,T.C-12.03,Dziura w Czarnej Turni III,5,49.26225,19.92025,118.65,-0.057,0.003,1.35,,True,False,False
004289,T.C-15.12,Kalacki Korytarzyk,5,49.255875,19.964261,118.7,0.0,0.003,0.62,,True,False,False
004306,T.D-05.11,Dmuchająca Szczelina,5,49.247528,19.82025,118.03,-0.001,0.0,0.51,,True,False,False
004307,T.D-05.12,Okap przed Bramą,5,49.247047,19.815083,59.04,-0.03,0.002,0.57,,True,False,False
004326,T.E-08.68,Zbójnicka Rura,5,49.236519,19.865061,236.76,-0.01,0.001,1.81,,True,False,False
004327,T.E-08.69,Serowa Dziura,5,49.236419,19.8651,236.96,0.038,0.002,2.12,,True,False,False
004328,T.E-08.70,Jaskinia w Zbójnickiej Turni,5,49.236431,19.865281,236.23,0.09,0.001,5.96,,True,False,False
004346,T.E-08.71,Korytarzyk w Szczelinie,5,49.237831,19.866611,59.24,0.0,0.001,1.39,,True,False,False
004347,T.E-08.72,Schron za Smoczą Jamą,5,49.237939,19.867444,59.51,0.0,0.002,0.38,,True,False,False
004348,T.E-08.73,Zbójnicka Piwnica,5,49.236431,19.865281,39.3,0.049,0.002,0.43,,True,False,False
004349,T.E-08.74,Nyża ze Znakami,5,49.241472,19.855556,118.25,0.0,0.002,0.77,,True,False,False
004350,T.E-09.26,Paszcza Rekina,5,49.236075,19.871133,118.15,-0.0,0.003,0.78,,True,False,False
004351,T.E-09.37,Szczelina na Zakręcie I,5,49.236931,19.8723,59.37,0.0,0.0,0.4,,True,False,False
004366,T.E-09.38,Szczelina na Zakręcie II,5,49.236931,19.8723,237.04,0.0,0.005,1.47,,True,False,False
004367,T.E-09.39,Rura przy Oknie,5,49.236028,19.870694,236.5,0.0,0.003,1025.44,high_entrance_std,True,False,False
004368,T.E-09.40,Jaskinia nad Percią,5,49.236631,19.874011,236.65,-0.003,0.002,1.93,,True,False,False
004369,T.E-09.41,Mała Gawra,5,49.237031,19.8734,59.16,-0.005,0.001,0.34,,True,False,False
004370,T.E-09.42,Szczelina za Ptakową Turnią,5,49.236581,19.876889,237.21,0.0,0.005,1.69,,True,False,False
004371,T.E-09.43,Upłazkowa Koleba,5,49.237539,19.877461,236.78,0.0,0.003,2.02,,True,False,False
004372,T.E-09.44,Upłazkowa Szczelina,5,49.237619,19.877431,237.1,0.012,0.001,1.16,,True,False,False
004373,T.E-09.45,Lustrzany Korytarz,5,49.237531,19.87835,237.02,0.004,0.0,2.68,,True,False,False
004374,T.E-09.46,Tunel pod Upłazkowym Przechodem,5,49.237889,19.877989,236.65,0.009,0.001,2.05,,True,False,False
004386,T.A-06.01,Pasterski Schron,5,49.277306,19.830028,473.78,-0.001,0.001,4.41,,True,False,False
004387,T.D-05.13,Okap nad Kościołem,5,49.246328,19.828139,59.06,0.0,0.002,0.46,,True,False,False
004388,T.E-09.47,Dziura w Ździarach Wyżnia,5,49.242139,19.87825,473.09,0.0,0.001,1.04,,True,False,False
004389,T.E-09.48,Okap w Ździarach,5,49.242222,19.8775,58.99,0.0,0.002,1.56,,True,False,False
004390,T.E-09.49,Komin w Ździarach,5,49.24275,19.877978,118.17,0.004,0.001,0.5,,True,False,False
004391,T.E-09.50,Schron w Organach,5,49.242611,19.874333,117.99,0.0,0.003,0.8,,True,False,False
004392,T.D-05.14,Dmuchawa,5,49.246111,19.821,47.12,0.0,0.001,1.1,,True,False,False
004394,T.D-06.17,Dudowy Okap,5,49.245861,19.83075,59.39,-0.006,0.001,0.36,,True,False,False
004406,T.F-08.06,Jaskinia Ciepła,5,49.233469,19.865581,57.03,-0.0,0.003,0.45,,True,False,False
004407,T.F-09.18,Schron przy Wielkiej Turni,5,49.234639,19.872569,59.15,0.0,0.002,0.31,,True,False,False
004408,T.E-11.70,Jaskinia za Ratuszem Zimna,5,49.242889,19.908778,117.9,0.0,0.001,0.61,,True,False,False
004409,T.E-12.70,Znana Studnia,5,49.242306,19.9115,471.02,-0.017,0.003,2.04,,True,False,False
004410,T.F-09.25,Schron nad Zakosistą,5,49.234833,19.873583,59.15,-0.021,0.002,0.56,,True,False,False
004411,T.E-12.71,Jaskinia Siwy Kocioł,5,49.242225,19.920203,59.07,-0.0,0.0,1.68,,True,False,False
004412,T.F-09.28,Krakowska Szczelina,5,49.233281,19.878069,59.25,0.0,0.002,0.4,,True,False,False
004413,T.F-08.05,Schron pod Przeziorową,5,49.234811,19.862658,118.5,-0.006,0.003,1.39,,True,False,False
004414,T.F-09.29,Szczelina za Siedmiu Progami,5,49.233719,19.88345,237.22,0.0,0.002,2.71,,True,False,False
004415,T.F-10.21,Jaskinia Zawaliskowa Tomanowa,5,49.229331,19.895581,59.2,0.0,0.0,2.53,,True,False,False
004416,T.F-10.22,Mała Szczelina w Tomanowym Grzbiecie,5,49.22975,19.895219,236.5,0.0,0.003,3.82,,True,False,False
004417,T.F-09.35,Krakowski Okap,5,49.232306,19.878556,59.0,0.003,0.003,0.49,,True,False,False
004418,T.F-10.23,Drugi Krakowski Okap,5,49.232311,19.887411,238.13,0.0,0.003,2.05,,True,False,False
004419,T.F-10.24,Druga Krakowska Szczelina,5,49.230881,19.8876,237.32,-0.003,0.0,2.39,,True,False,False
004420,T.F-10.25,Mały Krakowski Schron,5,49.230869,19.88765,236.48,0.0,0.002,1.45,,True,False,False
004421,T.F-11.07,Tomanowy Okap,5,49.230611,19.89815,59.25,0.0,0.001,0.53,,True,False,False
004422,T.F-11.08,Szczelina przy Tomanowym Okapie,5,49.230611,19.89815,59.24,-0.061,0.002,0.76,,True,False,False
004423,T.F-11.09,Schron nad Tomanową,5,49.230161,19.899031,236.94,0.0,0.002,0.69,,True,False,False
004424,T.F-11.10,Okno nad Tomanową,5,49.2302,19.899331,59.09,0.0,0.001,0.6,,True,False,False
004425,T.F-11.11,Rzędowa Szczelina,5,49.230189,19.899589,236.86,0.007,0.0,2.34,,True,False,False
004426,T.F-11.12,Grota w Rzędach,5,49.230239,19.899639,236.35,0.0,0.002,2.11,,True,False,False
004427,T.F-11.15,Niski Schron nad Tomanową,5,49.229831,19.901031,237.23,-0.007,0.003,1.97,,True,False,False
004428,T.F-11.16,Niżni Okap nad Tomanową,5,49.229831,19.901031,236.98,0.0,0.0,1.8,,True,False,False
004429,T.F-11.17,Wyżni Okap nad Tomanową,5,49.229831,19.901031,236.98,0.0,0.004,4.08,,True,False,False
004430,T.F-11.18,Grota nad Małą Przełączką,5,49.228789,19.903919,59.21,0.0,0.003,0.97,,True,False,False
004431,T.F-11.19,Tomanowa Szczelina I,5,49.228919,19.903831,117.96,0.0,0.0,0.49,,True,False,False
004432,T.F-11.20,Tomanowa Szczelina II,5,49.228717,19.903972,118.63,-0.011,0.001,0.46,,True,False,False
004433,T.F-11.21,Szczelina nad Tomanową I,5,49.229639,19.903411,59.01,-0.024,0.001,0.84,,True,False,False
004434,T.F-11.22,Szczelina nad Tomanową II,5,49.22975,19.903269,236.33,0.0,0.004,1.83,,True,False,False
004435,T.G-11.01,Dziura w Stole,5,49.223997,19.905089,236.27,0.0,0.003,3.09,,True,False,False
004446,T.J-09.01,Jaskinia Maleńka w Smreczyńskim Wierchu,5,49.208947,19.888033,236.75,0.0,0.002,3.97,,True,False,False
004447,T.J-10.01,Jaskinia w Smreczyńskim Wierchu,5,49.205739,19.885489,59.11,-0.03,0.001,0.72,,True,False,False
004448,T.Z-21.01,Staszkowa Studnia,5,49.284167,20.045278,237.0,0.0,0.004,1.55,,True,False,False
004466,T.F-09.38,Okap z Kurtyną,5,49.232631,19.87855,59.16,0.0,0.003,0.57,,True,False,False
004486,T.D-08.67,Nisza w Organach,5,49.245917,19.866361,473.69,0.0,0.001,2.21,,True,False,False
004487,T.D-08.68,Nisza w Organach II,5,49.245611,19.866194,58.96,0.012,0.0,0.78,,True,False,False
004488,T.F-09.39,Krakowski Schron,5,49.234219,19.878011,236.77,0.0,0.001,2.62,,True,False,False
004489,T.F-09.40,Komin w Niskiej Turni,5,49.234219,19.88305,236.51,0.0,0.003,1.3,,True,False,False
004490,T.F-09.41,Szczelina nad Korytem,5,49.233931,19.883319,237.24,0.0,0.001,1.5,,True,False,False
004491,T.F-09.42,Grota nad Korytem,5,49.233881,19.883431,235.57,0.0,0.003,2.32,,True,False,False
004492,T.F-09.43,Jaskinia nad Beczką,5,49.233881,19.883731,235.94,0.007,0.003,3.07,,True,False,False
004506,T.D-07.01,Dziura nad Zabijakiem I,5,49.249722,19.851333,118.54,0.0,0.002,0.9,,True,False,False
004507,T.D-07.02,Dziura nad Zabijakiem II,5,49.249722,19.851333,119.03,0.0,0.001,0.75,,True,False,False
004586,T.D-08.69,Szczelina przed Sową,5,49.248722,19.864472,118.43,0.0,0.002,0.67,,True,False,False
004587,T.E-08.75,Szczelinka w Głębowcu,5,49.241083,19.855278,118.9,0.0,0.001,0.39,,True,False,False
004588,T.F-09.44,Kościół,5,49.2354,19.875922,23.79,0.0,0.001,1.18,,True,False,False
004718,T.D-22.03,Koszowa Dziura,5,49.248892,20.058133,118.01,0.026,0.001,1.42,,True,False,False
004719,T.D-22.02,Jaskinia Koszowa,5,49.249139,20.059694,119.31,0.003,0.0,0.52,,True,False,False
004720,T.D-22.04,Szczelina nad Lejem,5,49.249167,20.057556,118.51,0.019,0.002,0.49,,True,False,False
004721,T.D-22.01,Wyżnia Koszowa Dziura,5,49.248722,20.058694,118.01,0.0,0.004,1.16,,True,False,False
004766,T.E-12.72,Meander w Małołąckim Siodle,5,49.245389,19.912683,236.21,-0.01,0.001,0.87,,True,False,False
004787,T.E-11.66,Jaskinia Niespodzianka,5,49.240556,19.899444,235.65,0.006,0.004,3.28,,True,False,False
004846,T.A-16.01,Capkowa Szczelina,5,49.279167,19.973611,118.4,0.0,0.002,0.9,,True,False,False
004867,T.E-11.72,Szczelina za Ratuszem,5,49.242933,19.9087,118.01,0.0,0.006,1.02,,True,False,False
010865,T.E-04.02,Jaskinia Kokonowa,5,49.2433,19.803933,237.24,0.0,0.001,1.21,,True,False,False
010935,T-Jaskinie Pawlikowskiego,Jaskinie Pawlikowskiego,5,49.239397,19.861542,47.24,0.0,0.0,1039.44,high_entrance_std,True,False,False
011037,T.B-24.06,Filipczańskie Okno,5,49.272944,20.080778,236.77,0.0,0.002,1.04,,True,False,False
011038,T.B-24.05,Szczelina za Paśnikiem,5,49.274028,20.075861,236.24,0.0,0.003,0.71,,True,False,False
011039,T.A-24.04,Schron w Żlebie za Skałką,5,49.278361,20.078889,237.27,0.046,0.003,0.97,,True,False,False
011040,T.A-23.02,Jaworzyński Schron,5,49.281833,20.072917,236.48,0.0,0.003,0.85,,True,False,False
011041,T.A-24.06,Łężna Dziura,5,49.281972,20.07375,235.83,0.006,0.002,0.99,,True,False,False
011042,T.A-24.05,Nyża nad Grotą w Jaworzyńskim Żlebie,5,49.281917,20.074,236.81,0.0,0.002,1.11,,True,False,False
011043,T.A-23.03,Zbójnicka Kapliczka,5,49.281861,20.072444,236.93,0.002,0.001,0.69,,True,False,False
011044,T.A-23.04,Schron przy Grocie w Jaworzyńskim Żlebie,5,49.282389,20.073944,236.55,0.0,0.001,0.68,,True,False,False
011045,T.A-23.01,Okienko w Jaworzyńskim Żlebie,5,49.281028,20.072306,236.72,0.001,0.001,3.12,,True,False,False
011046,T.A-06.03,Siwiańskie Okno,5,49.276667,19.826778,236.55,0.012,0.004,0.92,,True,False,False
011047,T.A-05.01,Siwiański Schron,5,49.276528,19.824778,236.67,-0.0,0.002,0.88,,True,False,False
011048,T.A-06.04,Schron pod Siwiańskim Oknem,5,49.276639,19.826722,237.15,0.0,0.001,0.56,,True,False,False
011049,T.A-23.05,Dziura za Porzeczkami,5,49.28125,20.071861,236.91,-0.002,0.002,0.97,,True,False,False
011050,T.A-22.01,Koziarska Dziura,5,49.283528,20.055194,236.61,0.0,0.003,1.26,,True,False,False
011051,T.A-12.04,Jasiowa Nyża,5,49.272917,19.914139,235.4,-0.085,0.002,1.39,,True,False,False
011053,T.B-15.01,Koleba nad Doliną Białego,5,49.265028,19.957389,237.16,0.0,0.001,0.88,,True,False,False
011055,T.E-12.73,Dziura nad Śnieżną Studnią,5,49.241011,19.921983,236.03,-0.009,0.002,1.18,,True,False,False
011056,T.E-10.08,Trzeszcząca Szczelina,5,49.243333,19.895667,237.09,0.0,0.003,3.45,,True,False,False
011057,T.E-10.09,Świstowy Worek,5,49.242111,19.895889,236.66,0.0,0.004,1.71,,True,False,False
011058,T.E-13.31,Mnichowy Korytarz,5,49.245119,19.927083,235.16,0.0,0.002,1.6,,True,False,False
011059,T.E-13.32,Schron pod Mnichem,5,49.246308,19.926792,235.9,-0.009,0.001,1.02,,True,False,False
011291,T.D-13.09,Kozie Okna,5,49.249089,19.925981,117.1,0.018,0.001,1.6,,True,False,False
011292,T.D-13.10,Nyża przy Kozich Oknach,5,49.249058,19.926067,117.2,0.0,0.003,1.91,,True,False,False
